Period,Year,Month,Date,Product_SKU,Product_Name,Brand_Group,Category,Is_Strategic,Orders_Count,Quantity,Amount_THB
2025-10,2025,10,2025-10-28,18238,CliDecir-800mg 7Bl/Box TH,Clidecir800Mg,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,78,22233.67
2025-10,2025,10,2025-10-28,00658,Clinigel (VASELINE) Gel 50g BDC,Clinigel,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,383,18800.5
2025-10,2025,10,2025-10-28,17226,Tristan (Etoricoxib 90mg),Tristan,ยาแก้ปวด/ต้านการอักเสบ (NSAIDs & Pain Relief),Yes,0,381,17147.66
2025-10,2025,10,2025-10-28,17100,Prozeus 15 10sach,Prozeus,โปรตีนและโภชนาการเสริม (Nutritional Supplements),Yes,0,57,17100.0
2025-10,2025,10,2025-10-28,10399,Feenoze nasal spray 20ml BDC,Feenoze,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,190,15770.29
2025-10,2025,10,2025-10-28,14106,Anzac fluoxetin HCI 20mg,Anxac,ยาปรับสารเคมีในสมอง/คลายกังวล (Psychotropics),No,0,99,15527.86
2025-10,2025,10,2025-10-28,01958,"Zyno cream 0,02% 15g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,492,14112.45
2025-10,2025,10,2025-10-28,08451,AROTIKA Rub Spray 60ml  BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,138,13809.95
2025-10,2025,10,2025-10-28,05252,Fango (Clotrimazole) cream 15g BDC,Fango,ยาผิวหนังต้านเชื้อรา/อักเสบ (Dermatology),Yes,0,444,13693.63
2025-10,2025,10,2025-10-28,01946,Zertin 5mg SP 60ml FML,Zertine,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,372,13142.2
2025-10,2025,10,2025-10-28,17224,Gastro bismol 524,Gastro-Bismol,ยาเคลือบกระเพาะ/กรดไหลย้อน (Antacids & GI),Yes,0,38,12965.56
2025-10,2025,10,2025-10-28,04220,"Zyno cream 0,1% 15g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,516,12902.62
2025-10,2025,10,2025-10-28,15617,Zenzera Supersion 10ml/Sach,Zenzera,ยาถ่ายพยาธิ (Anthelmintics),Yes,0,132,12275.97
2025-10,2025,10,2025-10-28,17225,Arotika cool spray 60ml,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,83,12043.83
2025-10,2025,10,2025-10-28,01735,Skinfect (Gentamicin) cream 5g BDC,Skinfect,ยาปฏิชีวนะทาแผล/ผิวหนัง (Dermatology),No,0,888,11927.87
2025-10,2025,10,2025-10-28,08450,AROTIKA Rub  35g  BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,181,11584.1
2025-10,2025,10,2025-10-28,03880,Glucocron (Gliclazide 80mg) BDC,Glucocron,ยารักษาโรคเบาหวาน (Antidiabetics),No,0,85,11477.42
2025-10,2025,10,2025-10-28,00581,"Capsika 0,0125% gel 35g BDC",Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,247,11121.9
2025-10,2025,10,2025-10-28,18911,Fango-BD (Clotrimazole 1% / Betamethasone 0.1%) cream 5g,Fango,ยาผิวหนังต้านเชื้อรา/อักเสบ (Dermatology),Yes,0,564,10864.56
2025-10,2025,10,2025-10-28,01342,Mucobrox SP 60ml BDC,Mucobrox,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,208,10400.0
2025-10,2025,10,2025-10-28,00368,Allerax-Fc 10mg 50Bl/Box BDC,Allerlax,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,2210,9987.18
2025-10,2025,10,2025-10-28,00996,Fango (Clotrimazol) Cream 5g BDC,Fango,ยาผิวหนังต้านเชื้อรา/อักเสบ (Dermatology),Yes,0,600,8725.24
2025-10,2025,10,2025-10-28,06243,Diabederm cream 20% 35g (Blue) BDC,Diabederm,ยาผิวหนัง/บำรุงผิวแห้งแตก (Dermatology),Yes,0,123,7995.0
2025-10,2025,10,2025-10-28,04353,"Capsika-25 (0,025%) Gel 35g Pack/10Tub",Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,140,7839.71
2025-10,2025,10,2025-10-28,00369,Allerax-Fc 10mg 1000Tab/Bott BDC,Allerlax,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,32,6722.44
2025-10,2025,10,2025-10-28,05946,Diabederm cream 10% 35g (Green) BDC,Diabederm,ยาผิวหนัง/บำรุงผิวแห้งแตก (Dermatology),Yes,0,126,6678.0
2025-10,2025,10,2025-10-28,18422,Hepivir (Hepatitis  B) entecavir 0.5mg 3Bl/Box TH,Hepivir,ยาต้านไวรัสตับอักเสบ (Antivirals & Hepatology),Yes,0,13,6502.92
2025-10,2025,10,2025-10-28,08452,Arotika cool gel 35g BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,130,6495.63
2025-10,2025,10,2025-10-28,07539,Plaivana Cream  15g  BDC,Plaivana,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,156,6243.49
2025-10,2025,10,2025-10-28,02020,Capsika-25 lotion spray 100ml,Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,36,5762.33
2025-10,2025,10,2025-10-28,18610,Precius (Pregabalin) 75mg 6Bl/Box,Precius,ยารักษาอาการปวดเส้นประสาท (Neuropathic Pain),Yes,0,10,4957.18
2025-10,2025,10,2025-10-28,03519,"Zyno cream 0,1% 5g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,300,4592.11
2025-10,2025,10,2025-10-28,10191,Spascopan 10mg Tab/Bott BDC,Spascopan,ยาบรรเทาอาการปวดเกร็งช่องท้อง (Antispasmodics),No,0,5,4401.28
2025-10,2025,10,2025-10-28,10799,Clenascar  Gel  15g,Clenascar,เวชสำอางดูแลแผลเป็น/สิว (Dermatology & Skincare),Yes,0,23,3912.96
2025-10,2025,10,2025-10-28,08449,AROTIKA Rub  15g  BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,120,3841.67
2025-10,2025,10,2025-10-28,00660,Clinivate cream 5g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,132,2070.17
2025-10,2025,10,2025-10-28,05941,Clinivate cream 15g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,60,1742.36
2025-10,2025,10,2025-10-28,04553,"CapsikaŒ-25 gel 15g 0,025% BDC 12Tub",Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,40,1400.12
2025-10,2025,10,2025-10-28,00662,Clinoderm (Clobetaso) cream 5g BDC,Clinoderm,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,60,1379.98
2025-10,2025,10,2025-10-28,01957,"Zyno cream 0,02% 5g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,84,1299.79
2025-10,2025,10,2025-10-28,18638,(Free) Plaivana cream 14% 35g BDC,Plaivana,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,14,0.0
2025-10,2025,10,2025-10-28,18579,(Free) Hepivir (Hepatitis B) entecavir 0.5mg 3Bl/Box TH,Hepivir,ยาต้านไวรัสตับอักเสบ (Antivirals & Hepatology),Yes,0,10,0.0
2025-10,2025,10,2025-10-28,18637,(Free) Clenascar gel 7g BDC,Clenascar,เวชสำอางดูแลแผลเป็น/สิว (Dermatology & Skincare),Yes,0,1,0.0
2025-10,2025,10,2025-10-28,18639,"(Free) Capsika 0,0125% gel 35g BDC",Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,1,0.0
2025-10,2025,10,2025-10-28,18922,(Free) Tiger star ໝໍ້ແດງ SP-100,Tiger,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,1,0.0
2025-10,2025,10,2025-10-28,19095,(Free) Fartussin 10Bl/Box 15mg FML,Fartussin,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,5,0.0
2025-10,2025,10,2025-10-28,18919,(Free) Otto ໝໍ້ທອດໄຟຟ້າ DF-377 6L (2500W),Otto,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,7,0.0
2025-10,2025,10,2025-10-28,18923,(Free) Safe & Save ກາຕົ້ມນໍ້າໄຟຟ້າ 1.8L TH,Safe,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,1,0.0
2025-10,2025,10,2025-10-28,18575,(Free) Glucosa 1500mg Red 30Sach/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,80,0.0
2025-10,2025,10,2025-10-28,19122,(Free) Clinivate-N cream 5g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,204,0.0
2025-10,2025,10,2025-10-28,18578,(Free) Capsika-25 lotion spong pak 80ml,Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,58,0.0
2025-11,2025,11,2025-11-28,06538,Spascopan(Buscopan)Tab/Bl 10mgBDC,Spascopan,ยาบรรเทาอาการปวดเกร็งช่องท้อง (Antispasmodics),No,0,16040,351769.02
2025-11,2025,11,2025-11-28,01944,Zenzera (Albendazole) 200mg Tab/Bl BDC,Zenzera,ยาถ่ายพยาธิ (Anthelmintics),Yes,0,22151,166313.58
2025-11,2025,11,2025-11-28,00663,CliDecir (Acidclovir) 5g cream BDC,Clidecir,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,10692,149547.77
2025-11,2025,11,2025-11-28,01758,Sporaxyl (Keto) 200mg 1x10Bl BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,876,149397.3
2025-11,2025,11,2025-11-28,08921,Cephalexyl-500 Caps/Bl SAP,Cephalexyl,ยาปฏิชีวนะ/ฆ่าเชื้อแบคทีเรีย (Antibiotics),No,0,544,148778.38
2025-11,2025,11,2025-11-28,07427,Clinimet-400(Cimetidine) Tab/Bl  BDC,Klenimed,ยาลดกรดในกระเพาะอาหาร (Antacids & GI),No,0,8560,130536.85
